building_age,office_ratio,floor_efficiency,value_per_sqft,land_value_ratio,lotarea,bldgarea,officearea,numfloors,assessland,assesstot,yearbuilt,transaction_count,deed_count,mortgage_count,mta_accessibility_proxy,business_density_proxy,construction_activity_proxy,commercial_ratio,distress_score,target_high_vacancy_risk,BBL
67.0,0.6267263904441956,2679.0,98.76819708846584,0.3061224489795918,4500.0,2679.0,1679.0,1.0,81000.0,264600.0,1958.0,0.0,,,,,0.0398024611930875,0.6267263904441956,0.0,0,50338000800
58.0,1.0,3043.0,179.08314163654288,0.2427745664739884,10750.0,3043.0,3043.0,1.0,132300.0,544950.0,1967.0,0.0,,,,,0.4475334306250375,1.0,0.0,0,50337800800
32.0,1.0,5830.0,87.37564322469983,0.3409893992932862,9650.0,5830.0,5830.0,1.0,173700.0,509400.0,1993.0,0.0,,,,,0.4311935791132752,1.0,0.0,0,50363700430
17.0,0.6215098241985523,1611.6666666666667,71.66494312306101,0.2831168831168831,5454.0,4835.0,3005.0,3.0,98100.0,346500.0,2008.0,0.0,,,,,0.8348373946764301,0.6215098241985523,0.0,0,50337701010
105.0,0.6615298402913982,1784.5,72.75147100028019,0.194107452339688,2517.0,3569.0,2361.0,2.0,50400.0,259650.0,1920.0,0.0,,,,,0.9454883496107036,0.6615298402913982,0.0,1,30027900300
22.0,1.0,3699.0,86.86131386861314,0.1890756302521008,4500.0,3699.0,3699.0,1.0,60750.0,321300.0,2003.0,0.0,,,,,0.8336598569054714,1.0,0.0,0,50335000230
33.0,1.0,2618.0,65.66080977845684,0.4581151832460733,5000.0,2618.0,2618.0,1.0,78750.0,171900.0,1992.0,0.0,,,,,0.678387736951183,1.0,0.0,0,50338001080
65.0,1.0,11244.0,146.91835645677693,0.251702533369654,22000.0,11244.0,11244.0,1.0,415800.0,1651950.0,1960.0,0.0,,,,,0.7268789993132941,1.0,0.0,0,50334600160
70.0,0.6665487977369166,2828.0,70.96888260254597,0.2544843049327354,4646.0,5656.0,3770.0,2.0,102150.0,401400.0,1955.0,0.0,,,,,0.6798891186455515,0.6665487977369166,0.0,0,50337701020
80.0,1.0,1824.0,81.90789473684211,0.4006024096385542,6642.0,1824.0,1824.0,1.0,59850.0,149400.0,1945.0,0.0,,,,,0.4343191066098327,1.0,0.0,0,50338000820
95.0,1.0,800.0,74.53125,0.3811320754716981,2020.0,1600.0,1600.0,2.0,45450.0,119250.0,1930.0,0.0,,,,,0.189254622661702,1.0,0.0,1,50015100680
36.0,1.0,1529.0,64.74820143884892,0.7318181818181818,5360.0,1529.0,1529.0,1.0,72450.0,99000.0,1989.0,0.0,,,,,0.769437091882482,1.0,0.0,0,50335800080
70.0,0.75,6200.0,53.92741935483871,0.7806191117092867,20100.0,6200.0,4650.0,1.0,261000.0,334350.0,1955.0,0.0,,,,,0.4699267553547289,1.0,0.0,0,50014200320
70.0,0.5550611790878754,1348.5,77.08565072302558,0.2987012987012987,5500.0,2697.0,1497.0,2.0,62100.0,207900.0,1955.0,0.0,,,,,0.583459909240191,0.5550611790878754,0.0,1,50335000710
23.0,1.0,943.2,158.01526717557252,0.0857487922705314,1420.0,2358.0,2358.0,2.5,31950.0,372600.0,2002.0,0.0,,,,,0.2479164570399925,1.0,0.0,1,50337600220
26.0,1.0,5000.0,80.37,0.2381485628966032,15000.0,15000.0,15000.0,3.0,287100.0,1205550.0,1999.0,0.0,,,,,0.2171876708453458,1.0,0.0,0,50338000570
23.0,1.0,3200.0,85.640625,0.070607553366174,1600.0,3200.0,3200.0,1.0,19350.0,274050.0,2002.0,0.0,,,,,0.5366372881561029,1.0,0.0,0,50337901260
41.0,1.0,2000.0,88.65,0.1751269035532995,1060.0,2000.0,2000.0,1.0,31050.0,177300.0,1984.0,0.0,,,,,0.9314732937692686,1.0,0.0,0,50337901320
94.0,1.0,4550.0,65.91758241758242,0.7051762940735183,37600.0,9100.0,9100.0,2.0,423000.0,599850.0,1931.0,0.0,,,,,0.6146721418977433,1.0,0.0,1,50015600380
105.0,0.6,680.0,61.6764705882353,0.4763948497854077,4447.0,1700.0,1020.0,2.5,49950.0,104850.0,1920.0,0.0,,,,,0.9412761874778652,0.6,0.0,1,50014700330
45.0,1.0,3000.0,52.65,0.4501424501424501,10532.0,6000.0,6000.0,2.0,142200.0,315900.0,1980.0,0.0,,,,,0.9799282922941558,1.0,0.0,0,50014400080
94.0,0.8150584795321637,3420.0,48.35526315789474,0.5102040816326531,10700.0,6840.0,5575.0,2.0,168750.0,330750.0,1931.0,0.0,,,,,0.905543310158112,0.8150584795321637,0.0,1,50014400030
90.0,1.0,2660.0,70.0375939849624,0.3502415458937198,4140.0,2660.0,2660.0,1.0,65250.0,186300.0,1935.0,0.0,,,,,0.0803208306335923,1.0,0.0,1,50014400010
85.0,1.0,3158.0,129.45693476884105,0.2740781507980187,12446.0,6316.0,6316.0,2.0,224100.0,817650.0,1940.0,0.0,,,,,0.0488256615293182,1.0,0.0,1,50016401070
90.0,1.0,750.0,63.84,0.5639097744360902,6000.0,1875.0,1875.0,2.5,67500.0,119700.0,1935.0,0.0,,,,,0.9092608029609892,1.0,0.0,0,50016401150
24.0,1.0,3029.333333333333,193.45840669014083,0.0470949577681085,5820.0,9088.0,9088.0,3.0,82800.0,1758150.0,2001.0,0.0,,,,,0.9685225191314634,1.0,0.0,0,50337600210
35.0,1.0,4936.0,84.6029173419773,0.4375,10150.0,4936.0,4936.0,1.0,182700.0,417600.0,1990.0,0.0,,,,,0.7206442961329776,1.0,0.0,0,50028400010
65.0,0.660377358490566,1060.0,96.79245283018868,0.2631578947368421,4922.0,2120.0,1400.0,2.0,54000.0,205200.0,1960.0,0.0,,,,,0.3542333142169127,0.660377358490566,0.0,0,50030000930
87.0,1.0,728.0,107.24587912087912,0.3717579250720461,5148.0,1456.0,1456.0,2.0,58050.0,156150.0,1938.0,0.0,,,,,0.5498729975893645,1.0,0.0,1,50030000950
95.0,1.0,756.0,100.29761904761904,0.4658753709198813,6270.0,1512.0,1512.0,2.0,70650.0,151650.0,1930.0,0.0,,,,,0.4731022045131066,1.0,0.0,1,50030001040
95.0,1.0,1400.0,84.21428571428571,0.6030534351145038,5739.0,2800.0,2800.0,2.0,142200.0,235800.0,1930.0,0.0,,,,,0.747570924297497,1.0,0.0,0,50030001000
96.0,0.9335244579824404,13952.5,59.07005912918832,0.085995085995086,9697.0,27905.0,26050.0,2.0,141750.0,1648350.0,1929.0,0.0,,,,,0.5382585125350798,1.0,0.0,0,30624700340
124.0,1.0,744.0,81.95564516129032,0.3173431734317343,900.0,1488.0,1488.0,2.0,38700.0,121950.0,1901.0,0.0,,,,,0.3968384182482507,1.0,0.0,0,30110900360
94.0,1.0,2533.0,83.6754836162653,0.1507430997876857,2533.0,2533.0,2533.0,1.0,31950.0,211950.0,1931.0,0.0,,,,,0.8647607592590225,1.0,0.0,0,30623600350
94.0,0.7428571428571429,1166.6666666666667,68.14285714285714,0.0679245283018867,1916.0,3500.0,2600.0,3.0,16200.0,238500.0,1931.0,0.0,,,,,0.7044406812465603,0.7428571428571429,0.0,1,30570500760
100.0,1.0,581.0,73.96729776247848,0.1204188481675392,581.0,1162.0,1162.0,2.0,10350.0,85950.0,1925.0,0.0,,,,,0.9371939712100028,1.0,0.0,1,30209100760
95.0,0.8299861723842761,3037.4,63.0242970962007,0.1664315937940761,39359.0,15187.0,12605.0,5.0,159300.0,957150.0,1930.0,0.0,,,,,0.6350543446172151,1.0,0.0,0,30113700250
95.0,1.0,5000.0,92.745,0.2134885977680737,5500.0,10000.0,10000.0,2.0,198000.0,927450.0,1930.0,0.0,,,,,0.4828041765190536,1.0,0.0,1,30113700730
97.0,0.8215780998389695,1552.5,43.333333333333336,0.471571906354515,1533.0,3105.0,2551.0,2.0,63450.0,134550.0,1928.0,0.0,,,,,0.7262255722033626,0.8215780998389695,0.0,0,30635900350
63.0,1.0,5645.0,350.1948627103632,0.0819485545185522,12000.0,11290.0,11290.0,2.0,324000.0,3953700.0,1962.0,0.0,,,,,0.4901048814772327,1.0,0.0,0,30634000600
95.0,0.5,2750.0,77.56363636363636,0.1592827004219409,2750.0,5500.0,2750.0,2.0,67950.0,426600.0,1930.0,0.0,,,,,0.8674445814017648,1.0,0.0,1,30113701360
74.0,1.0,8337.333333333334,121.53166480089556,0.0651369356032568,11000.0,25012.0,25012.0,3.0,198000.0,3039750.0,1951.0,0.0,,,,,0.7655149352755517,1.0,0.0,0,30113700190
94.0,1.0,5700.0,59.60526315789474,0.1364238410596026,8550.0,5700.0,5700.0,1.0,46350.0,339750.0,1931.0,0.0,,,,,0.8808098194556875,1.0,0.0,0,30629300440
94.0,0.53125,1600.0,51.890625,0.2005420054200542,2100.0,3200.0,1700.0,2.0,33300.0,166050.0,1931.0,0.0,,,,,0.3519956546998818,0.53125,0.0,1,30627000010
94.0,0.53125,1600.0,64.265625,0.1509846827133479,2000.0,3200.0,1700.0,2.0,31050.0,205650.0,1931.0,0.0,,,,,0.7104055271971407,0.53125,0.0,1,30627000380
94.0,0.625,1600.0,60.046875,0.126463700234192,1800.0,3200.0,2000.0,2.0,24300.0,192150.0,1931.0,0.0,,,,,0.1992918450581579,0.625,0.0,1,30622300430
94.0,0.5357766143106457,2578.5,52.09424083769633,0.1222780569514237,2763.0,5157.0,2763.0,2.0,32850.0,268650.0,1931.0,0.0,,,,,0.189415003396895,0.5357766143106457,0.0,1,30557300220
94.0,1.0,4261.0,81.84698427599155,0.1819354838709677,4000.0,4261.0,4261.0,1.0,63450.0,348750.0,1931.0,0.0,,,,,0.1360132473776094,1.0,0.0,1,30615700120
95.0,0.75,3692.307692307693,61.875,0.1818181818181818,5008.0,12000.0,9000.0,3.25,135000.0,742500.0,1930.0,0.0,,,,,0.744728230309563,1.0,0.0,0,30087600030
65.0,1.0,3650.0,84.45205479452055,0.0591240875912408,4000.0,7300.0,7300.0,2.0,36450.0,616500.0,1960.0,0.0,,,,,0.2957754552874434,1.0,0.0,0,30575500120
110.0,1.0,1700.0,71.6029411764706,0.166358595194085,2000.0,3400.0,3400.0,2.0,40500.0,243450.0,1915.0,0.0,,,,,0.5700544227708962,1.0,0.0,0,30575500140
32.0,1.0,6800.0,16.21323529411765,0.6551020408163265,8013.0,13600.0,13600.0,2.0,144450.0,220500.0,1993.0,0.0,,,,,0.3808502006208778,1.0,0.0,0,30571100480
94.0,0.5904761904761905,2625.0,59.4,0.0995670995670995,3436.0,5250.0,3100.0,2.0,31050.0,311850.0,1931.0,0.0,,,,,0.7636321397539928,1.0,0.0,1,30573400180
95.0,1.0,9150.0,55.49180327868852,0.1890694239290989,12800.0,27450.0,27450.0,3.0,288000.0,1523250.0,1930.0,0.0,,,,,0.0786224300693803,1.0,0.0,0,30197800010
94.0,1.0,2540.0,73.25787401574803,0.0846432889963724,4000.0,5080.0,5080.0,2.0,31500.0,372150.0,1931.0,0.0,,,,,0.5973752553719305,1.0,0.0,0,30571900130
14.0,0.0,1813.3333333333333,70.3125,0.1129411764705882,2092.0,5440.0,0.0,3.0,43200.0,382500.0,2011.0,0.0,,,,,0.6614596879250622,1.0,0.0,1,30571900460
94.0,1.0,10000.0,72.585,0.1580905145691258,10000.0,10000.0,10000.0,1.0,114750.0,725850.0,1931.0,0.0,,,,,0.8371240364803973,1.0,0.0,0,30571100400
94.0,0.5833333333333334,1200.0,60.0,0.3125,2000.0,2400.0,1400.0,2.0,45000.0,144000.0,1931.0,0.0,,,,,0.74724871342812,0.5833333333333334,0.0,1,30625500390
35.0,1.0,5000.0,83.43,0.2696871628910464,10008.0,5000.0,5000.0,1.0,112500.0,417150.0,1990.0,0.0,,,,,0.3733954616679966,1.0,0.0,0,30571100380
31.0,0.5,4736.0,43.92947635135136,0.126171593366979,6886.0,14208.0,7104.0,3.0,78750.0,624150.0,1994.0,0.0,,,,,0.3747261369011184,0.5,0.0,0,30646200210
36.0,1.0,2800.0,103.01785714285714,0.15600624024961,4000.0,5600.0,5600.0,2.0,90000.0,576900.0,1989.0,0.0,,,,,0.5785319208978988,1.0,0.0,0,30623200410
94.0,1.0,1599.6666666666667,85.33027714107105,0.1131868131868131,2000.0,4799.0,4799.0,3.0,46350.0,409500.0,1931.0,0.0,,,,,0.2957481257460957,1.0,0.0,1,30574100040
105.0,1.0,3522.5,80.03548616039744,0.2202713487629689,3000.0,7045.0,7045.0,2.0,124200.0,563850.0,1920.0,0.0,,,,,0.6832834034458041,1.0,0.0,1,30574100010
66.0,1.0,9000.0,75.5,0.2185430463576159,15000.0,9000.0,9000.0,1.0,148500.0,679500.0,1959.0,0.0,,,,,0.2721883035373996,1.0,0.0,0,30574600460
94.0,0.7142857142857143,1400.0,73.92857142857143,0.0956521739130434,2000.0,2800.0,2000.0,2.0,19800.0,207000.0,1931.0,0.0,,,,,0.4951229426821335,0.7142857142857143,0.0,1,30622100410
94.0,1.0,3290.0,50.47112462006079,0.2005420054200542,4000.0,3290.0,3290.0,1.0,33300.0,166050.0,1931.0,0.0,,,,,0.1809878520607446,1.0,0.0,0,30576100030
94.0,0.7,2000.0,91.0125,0.0865265760197775,2000.0,4000.0,2800.0,2.0,31500.0,364050.0,1931.0,0.0,,,,,0.2754399706227248,1.0,0.0,1,30618800380
105.0,1.0,2776.0,108.17723342939482,0.0984015984015984,3940.0,8328.0,8328.0,3.0,88650.0,900900.0,1920.0,0.0,,,,,0.1982445874048353,1.0,0.0,1,30618801420
94.0,1.0,1935.0,78.13953488372093,0.2083333333333333,2000.0,1935.0,1935.0,1.0,31500.0,151200.0,1931.0,0.0,,,,,0.0467946388318294,1.0,0.0,1,30616700730
29.0,0.5804420457465947,7782.0,61.64225134926754,0.1060037523452157,9052.0,15564.0,9034.0,2.0,101700.0,959400.0,1996.0,0.0,,,,,0.9102223891722327,1.0,0.0,0,30632600610
100.0,1.0,7250.0,100.76896551724138,0.0542038805050816,7250.0,14500.0,14500.0,2.0,79200.0,1461150.0,1925.0,0.0,,,,,0.9306192988028632,1.0,0.0,0,30636800390
105.0,1.0,5525.0,60.067873303167424,0.2284745762711864,9666.0,11050.0,11050.0,2.0,151650.0,663750.0,1920.0,0.0,,,,,0.7522759961398084,1.0,0.0,0,30636800290
94.0,0.7801024765157984,2342.0,71.18915456874467,0.1349527665317139,2000.0,4684.0,3654.0,2.0,45000.0,333450.0,1931.0,0.0,,,,,0.9918147013181654,0.7801024765157984,0.0,1,30617800030
94.0,0.7801024765157984,2342.0,71.18915456874467,0.1349527665317139,2000.0,4684.0,3654.0,2.0,45000.0,333450.0,1931.0,0.0,,,,,0.5324903624488433,0.7801024765157984,0.0,1,30617800020
94.0,1.0,2000.0,69.4125,0.1134521880064829,2000.0,4000.0,4000.0,2.0,31500.0,277650.0,1931.0,0.0,,,,,0.8972940425401992,1.0,0.0,0,30624400100
94.0,0.6,1333.3333333333333,148.3875,0.0295678544351781,1600.0,4000.0,2400.0,3.0,17550.0,593550.0,1931.0,0.0,,,,,0.4841317319021228,1.0,0.0,0,30622200090
94.0,1.0,1800.0,169.875,0.0441501103752759,2000.0,3600.0,3600.0,2.0,27000.0,611550.0,1931.0,0.0,,,,,0.5103279340627934,1.0,0.0,0,30621100010
50.0,1.0,10000.0,80.685,0.2403792526491913,10000.0,10000.0,10000.0,1.0,193950.0,806850.0,1975.0,0.0,,,,,0.7203607928476689,1.0,0.0,0,30625600040
94.0,1.0,6000.0,57.525,0.3370273794002607,12000.0,12000.0,12000.0,2.0,232650.0,690300.0,1931.0,0.0,,,,,0.6925110618323658,1.0,0.0,0,30625600010
101.0,0.67,3200.0,67.078125,0.0950384346610761,3168.0,9600.0,6432.0,3.0,61200.0,643950.0,1924.0,0.0,,,,,0.0547068975463562,0.67,0.0,1,30640200090
29.0,1.0,2100.0,108.21428571428572,0.1217821782178217,4064.0,4200.0,4200.0,2.0,55350.0,454500.0,1996.0,0.0,,,,,0.9295373278724296,1.0,0.0,0,30634300170
70.0,1.0,2077.0,57.19788155994223,0.3409090909090909,2255.0,2077.0,2077.0,1.0,40500.0,118800.0,1955.0,0.0,,,,,0.1925664162501446,1.0,0.0,0,50147700300
94.0,0.7489239598278336,6970.0,51.52080344332855,0.2944862155388471,5220.0,6970.0,5220.0,1.0,105750.0,359100.0,1931.0,0.0,,,,,0.0708966823662863,1.0,0.0,0,30634300190
94.0,1.0,900.0,72.75,0.1993127147766323,1942.0,1800.0,1800.0,2.0,26100.0,130950.0,1931.0,0.0,,,,,0.5928386702152452,1.0,0.0,1,50115400270
94.0,0.5258816250773355,2424.5,62.2705712518045,0.1982116244411326,6650.0,4849.0,2550.0,2.0,59850.0,301950.0,1931.0,0.0,,,,,0.7383148191932383,0.7523200659929883,0.0,1,50115501800
95.0,1.0,3840.0,96.0703125,0.0561112466455233,5750.0,19200.0,19200.0,5.0,103500.0,1844550.0,1930.0,0.0,,,,,0.0202977887625382,1.0,0.0,1,30200400480
95.0,0.9529616724738676,1530.6666666666667,92.2147212543554,0.0637619553666312,2000.0,4592.0,4376.0,3.0,27000.0,423450.0,1930.0,0.0,,,,,0.8111447797639388,1.0,0.0,0,30195800190
110.0,0.5690936106983655,1682.5,71.67904903417534,0.0820895522388059,2500.0,3365.0,1915.0,2.0,19800.0,241200.0,1915.0,0.0,,,,,0.502576682273769,0.5690936106983655,0.0,1,30075700060
66.0,0.6396087180367256,2913.5,73.59704822378582,0.2560335781741867,6100.0,5827.0,3727.0,2.0,109800.0,428850.0,1959.0,0.0,,,,,0.3912556823003811,0.8798695726789085,0.0,0,50770200430
10.0,1.0,1726.875,77.71986970684038,0.0754400670578373,3005.0,13815.0,13815.0,8.0,81000.0,1073700.0,2015.0,0.0,,,,,0.7578905657999023,1.0,0.0,0,30074200690
43.0,1.0,2368.0,70.88260135135135,0.1608579088471849,6000.0,4736.0,4736.0,2.0,54000.0,335700.0,1982.0,0.0,,,,,0.3627996423411432,1.0,0.0,0,50152400010
88.0,1.0,1485.0,79.0909090909091,0.3026819923371647,5580.0,1485.0,1485.0,1.0,35550.0,117450.0,1937.0,0.0,,,,,0.5367775738108166,1.0,0.0,0,50143501280
105.0,1.0,2000.0,57.9375,0.1689320388349514,2000.0,4000.0,4000.0,2.0,39150.0,231750.0,1920.0,0.0,,,,,0.1629459013082526,1.0,0.0,1,30572000420
103.0,1.0,1916.5,78.4242108009392,0.2050898203592814,1833.0,3833.0,3833.0,2.0,61650.0,300600.0,1922.0,0.0,,,,,0.9681148778898924,1.0,0.0,0,30636500420
46.0,1.0,1392.5,78.36624775583483,0.1876288659793814,3647.0,2785.0,2785.0,2.0,40950.0,218250.0,1979.0,0.0,,,,,0.8613825439965548,1.0,0.0,0,50152100140
45.0,1.0,3375.0,135.86666666666667,0.3022571148184494,16200.0,6750.0,6750.0,2.0,277200.0,917100.0,1980.0,0.0,,,,,0.106870308060381,1.0,0.0,0,50123401190
39.0,1.0,5550.0,84.24324324324324,0.1357074109720885,9400.0,11100.0,11100.0,2.0,126900.0,935100.0,1986.0,0.0,,,,,0.1852296223856602,1.0,0.0,0,50122200010
29.0,0.8125184094256259,50925.0,113.20250368188512,0.0871533672891907,45056.0,407400.0,331020.0,8.0,4019400.0,46118700.0,1996.0,0.0,,,,,0.3971131980285268,1.0,0.0,0,30204700110
23.0,0.8995048037649372,36402.36842105263,86.29795632152333,0.0635559677018071,42709.0,691645.0,622138.0,19.0,3793500.0,59687550.0,2002.0,0.0,,,,,0.59868699590772,1.0,0.0,0,30204700400
5.0,0.9264244212265894,14320.875,138.61845033910288,0.0451196705517879,18026.0,343701.0,318413.0,24.0,2149650.0,47643300.0,2020.0,0.0,,,,,0.6378485480401823,1.0,0.0,0,30206000010
70.0,1.0,13173.5,74.18586556344175,0.060665362035225,13175.0,52694.0,52694.0,4.0,237150.0,3909150.0,1955.0,0.0,,,,,0.136560262740787,1.0,0.0,0,30206200060
7.0,0.785905518611279,11248.171428571428,104.76902912473392,0.0355124484496716,18600.0,393686.0,309400.0,35.0,1464750.0,41246100.0,2018.0,0.0,,,,,0.0863563645407423,1.0,0.0,0,30014600430
94.0,0.5631526603679762,2681.333333333333,102.71009448035804,0.105119825708061,7713.0,8044.0,4530.0,3.0,86850.0,826200.0,1931.0,0.0,,,,,0.1427575904846099,0.5631526603679762,0.0,1,30081300740
75.0,0.6552545131249812,11060.333333333334,56.0245321117507,0.1575889615105301,10017.0,33181.0,21742.0,3.0,292950.0,1858950.0,1950.0,0.0,,,,,0.1257999875678705,1.0,0.0,0,30077200570
14.0,0.5281992556541655,1746.5,61.70913255081592,0.2192066805845511,1753.0,3493.0,1845.0,2.0,47250.0,215550.0,2011.0,0.0,,,,,0.3171642176983547,1.0,0.0,1,30081300710
26.0,0.6153846153846154,1646.6666666666667,69.59514170040485,0.0994764397905759,1903.0,4940.0,3040.0,3.0,34200.0,343800.0,1999.0,0.0,,,,,0.6033667721003868,1.0,0.0,0,30079700480
38.0,1.0,4000.0,74.025,0.1367781155015197,4000.0,8000.0,8000.0,2.0,81000.0,592200.0,1987.0,0.0,,,,,0.1659288106876266,1.0,0.0,0,30081300420
94.0,0.2188050930460333,2552.5,108.33496571988246,0.1366965012205044,3187.0,5105.0,1117.0,2.0,75600.0,553050.0,1931.0,0.0,,,,,0.5298442347323321,0.6094025465230166,0.0,1,30031200340
26.0,0.6153846153846154,1646.6666666666667,54.01821862348178,0.1281618887015177,1903.0,4940.0,3040.0,3.0,34200.0,266850.0,1999.0,0.0,,,,,0.1811321312600953,1.0,0.0,0,30079700470
26.0,0.6153846153846154,1646.6666666666667,61.21457489878542,0.1130952380952381,1903.0,4940.0,3040.0,3.0,34200.0,302400.0,1999.0,0.0,,,,,0.4941156920772312,1.0,0.0,0,30079700490
94.0,0.2875816993464052,2295.0,51.86274509803921,0.2155009451795841,5700.0,4590.0,1320.0,2.0,51300.0,238050.0,1931.0,0.0,,,,,0.5775475644099305,0.5555555555555556,0.0,1,50119000480
94.0,0.6553079947575361,1144.5,62.123197903014415,0.2531645569620253,2295.0,2289.0,1500.0,2.0,36000.0,142200.0,1931.0,0.0,,,,,0.880414854652316,0.6553079947575361,0.0,1,30054500230
20.0,0.6470588235294118,1416.6666666666667,81.95294117647059,0.1111111111111111,1894.0,4250.0,2750.0,3.0,38700.0,348300.0,2005.0,0.0,,,,,0.1116892154412099,1.0,0.0,1,30059800270
48.0,1.0,16146.0,78.17725752508362,0.3115864527629233,46678.0,16146.0,16146.0,1.0,393300.0,1262250.0,1977.0,0.0,,,,,0.2823275887825728,1.0,0.0,0,50116101500
100.0,0.5,2500.0,82.17,0.0887185104052574,3400.0,5000.0,2500.0,2.0,36450.0,410850.0,1925.0,0.0,,,,,0.400541128764308,1.0,0.0,0,30059901220
94.0,0.5,2500.0,84.285,0.1345435130806193,2517.0,10000.0,5000.0,4.0,113400.0,842850.0,1931.0,0.0,,,,,0.0546307695390726,1.0,0.0,1,30079200080
95.0,1.0,2166.6666666666665,62.238461538461536,0.0222469410456062,2500.0,6500.0,6500.0,3.0,9000.0,404550.0,1930.0,0.0,,,,,0.8092472667691928,1.0,0.0,0,30060001020
24.0,0.6666666666666666,3600.0,89.45833333333333,0.0200279459711224,3600.0,10800.0,7200.0,3.0,19350.0,966150.0,2001.0,0.0,,,,,0.4830513636597678,1.0,0.0,0,30060400080
159.0,0.6666779328759252,9862.333333333334,85.06607631730152,0.042016806722689,13045.0,29587.0,19725.0,3.0,105750.0,2516850.0,1866.0,0.0,,,,,0.9168126289693588,1.0,0.0,0,30054500100
17.0,0.8579079680839437,3049.6666666666665,57.69483003606952,0.1364023870417732,4500.0,9149.0,7849.0,3.0,72000.0,527850.0,2008.0,0.0,,,,,0.6280389898181856,0.8579079680839437,0.0,0,30060300270
7.0,1.0,2831.25,102.43708609271523,0.1982156710628394,5000.0,11325.0,11325.0,4.0,229950.0,1160100.0,2018.0,0.0,,,,,0.3026428204138964,1.0,0.0,0,30057400350
65.0,1.0,1080.0,87.5,0.238095238095238,3300.0,1080.0,1080.0,1.0,22500.0,94500.0,1960.0,0.0,,,,,0.8729114702025972,1.0,0.0,0,50118200400
126.0,0.5161290322580645,1240.0,60.96774193548387,0.269047619047619,7550.0,3100.0,1600.0,2.5,50850.0,189000.0,1899.0,0.0,,,,,0.1502369781680065,1.0,0.0,1,50115501580
108.0,0.8174210726511981,3286.25,100.1673640167364,0.069377990430622,2700.0,13145.0,10745.0,4.0,91350.0,1316700.0,1917.0,0.0,,,,,0.1414699552023195,1.0,0.0,0,30085800100
95.0,0.5690331787370674,1868.6666666666667,76.09703888690689,0.1476793248945147,2003.0,5606.0,3190.0,3.0,63000.0,426600.0,1930.0,0.0,,,,,0.7369627268874492,0.5690331787370674,0.0,1,30084200150
115.0,0.608540925266904,2810.0,77.82918149466192,0.1543209876543209,2003.0,5620.0,3420.0,2.0,67500.0,437400.0,1910.0,0.0,,,,,0.7969051737878636,0.608540925266904,0.0,1,30085000530
105.0,1.0,1257.5,90.0,0.3578528827037773,2070.0,2515.0,2515.0,2.0,81000.0,226350.0,1920.0,0.0,,,,,0.5906450432497121,1.0,0.0,1,30084200490
110.0,0.733909702209414,2082.0,70.67723342939482,0.0840978593272171,2003.0,4164.0,3056.0,2.0,24750.0,294300.0,1915.0,0.0,,,,,0.2289079490582392,0.733909702209414,0.0,1,30085000600
105.0,0.0,3278.25,87.23404255319149,0.016522423288749,4653.0,13113.0,0.0,4.0,18900.0,1143900.0,1920.0,0.0,,,,,0.6238784732894275,0.5698924731182796,0.0,1,30035100310
115.0,0.5581134194272881,1335.75,64.93542953396968,0.1297016861219196,2003.0,5343.0,2982.0,4.0,45000.0,346950.0,1910.0,0.0,,,,,0.2097419380113124,0.5581134194272881,0.0,1,30085800260
102.0,0.7058823529411765,1700.0,91.72058823529412,0.0865800865800865,2003.0,6800.0,4800.0,4.0,54000.0,623700.0,1923.0,0.0,,,,,0.8794932651251597,1.0,0.0,0,30086600380
20.0,1.0,2876.625,39.91005084082909,0.0538951494365507,4007.0,23013.0,23013.0,8.0,49500.0,918450.0,2005.0,0.0,,,,,0.3001434614840208,1.0,0.0,0,30086600340
77.0,1.0,4150.0,78.45180722891567,0.1865929509329647,4285.0,8300.0,8300.0,2.0,121500.0,651150.0,1948.0,0.0,,,,,0.1567644146014065,1.0,0.0,0,30610800120
31.0,0.7088122605363985,4350.0,127.34482758620688,0.082859463850528,5100.0,13050.0,9250.0,3.0,137700.0,1661850.0,1994.0,0.0,,,,,0.1913649641943414,1.0,0.0,0,30608200270
115.0,0.6666666666666666,1875.0,75.36,0.1401273885350318,1338.0,3750.0,2500.0,2.0,39600.0,282600.0,1910.0,0.0,,,,,0.5311001636964316,0.6666666666666666,0.0,1,30608700190
31.0,0.6961538461538461,2166.6666666666665,125.1,0.0890979524073049,2552.0,6500.0,4525.0,3.0,72450.0,813150.0,1994.0,0.0,,,,,0.0546800580176922,1.0,0.0,0,30608200290
115.0,1.0,950.0,79.42105263157895,0.1550695825049702,1125.0,2850.0,2850.0,3.0,35100.0,226350.0,1910.0,0.0,,,,,0.2801668954144453,1.0,0.0,0,30608700090
115.0,1.0,2775.0,124.0,0.1190061028770706,2963.0,8325.0,8325.0,3.0,122850.0,1032300.0,1910.0,0.0,,,,,0.8249357222737779,1.0,0.0,0,30608700110
60.0,0.3182019122680712,11310.42857142857,62.37353643287484,0.1034262802988882,18008.0,79173.0,25193.0,7.0,510750.0,4938300.0,1965.0,0.0,,,,,0.8853177953694058,1.0,0.0,0,30610800220
105.0,0.7058823529411765,1246.6666666666667,61.12299465240642,0.1988188976377952,1600.0,3740.0,2640.0,3.0,45450.0,228600.0,1920.0,0.0,,,,,0.5891432480924634,0.7058823529411765,0.0,1,30592900090
